,Text,Tag,Value,doc_id,ID,Prediction
173,④ 一者応札又は一者応募である場合はその旨,,,300366166,300366166-174,
174,(3) 当方に提供していただく情報,,,300366166,300366166-175,
175,① 契約締結日時点で在職している当機構ＯＢに係る情報（人数、現在の職名及び当,,,300366166,300366166-176,
176,機構における最終職名等）,,,300366166,300366166-177,
177,② 直近の事業年度における総売上高又は事業収入及び当機構との間の取引高,,,300366166,300366166-178,
178,(4) 公表日,,,300366166,300366166-179,
179,契約締結日の翌日から起算して原則として 72 日以内（4 月に締結した契約について,,,300366166,300366166-180,
180,は原則として93日以内）,,,300366166,300366166-181,
0,入 札 公 告,,,300366225,300366225-1,
1,次のとおり一般競争入札に付します。,,,300366225,300366225-2,
2,令和2年2月25日,公告日,令和2年2月25日,300366225,300366225-3,
3,独立行政法人石油天然ガス・金属鉱物資源機構,,,300366225,300366225-4,
4,契約担当役,,,300366225,300366225-5,
5,石油天然ガス開発推進本部長 横井 研一,,,300366225,300366225-6,
6,１．競争入札に付する事項,,,300366225,300366225-7,
7,(1) 件名 ：坑井資料のデジタイズ業務,入札件名,坑井資料のデジタイズ業務,300366225,300366225-8,
8,(2) 内容 ：,,,300366225,300366225-9,
9,・紙データの物理検層データのTIF形式への変換,,,300366225,300366225-10,
10,・紙データの物理検層データのLASファイル形式への変換,,,300366225,300366225-11,
11,・デジタル画像データの物理検層データの LASファイル形式への変換,,,300366225,300366225-12,
12,※対象データの数量等については、入札説明会にてご説明します。,,,300366225,300366225-13,
13,(3) 契約期間 ：契約締結日～令和3年3月16日,調達終了日;調達開始日,令和3年3月16日;契約締結日,300366225,300366225-14,
14,(4) 契約形態 ：単価請負契約,,,300366225,300366225-15,
15,(5) 入札方法,,,300366225,300366225-16,
16,① 一般競争入札,,,300366225,300366225-17,
17,② 入札金額は仕様書に示すデジタイズ業務ごとの予定数量にそれぞれの単,,,300366225,300366225-18,
18,価を乗じて得た額の総額を記載すること。なお、落札者の決定に当たっ,,,300366225,300366225-19,
19,ては入札書に記載された金額に当該金額の10パーセントに相当する額を,,,300366225,300366225-20,
20,加算した金額（当該金額に 1 円未満の端数があるときは、その端数を切,,,300366225,300366225-21,
21,り捨てた金額）をもって落札価格とするので、入札者は消費税及び地方,,,300366225,300366225-22,
22,消費税に係る課税事業者であるか免税事業者であるかを問わず、見積っ,,,300366225,300366225-23,
23,た価格の110分の100に相当する金額を入札書に記載すること。,,,300366225,300366225-24,
24,２．競争に参加する者に必要な資格に関する事項,,,300366225,300366225-25,
25,下記全ての条件を満たすものとする。（（9）を除き入札説明会参加者についても同様）,,,300366225,300366225-26,
26,(1) 独立行政法人石油天然ガス・金属鉱物資源機構（以下「機構」という。）の「競争,,,300366225,300366225-27,
27,参加者の資格に関する公示」の「3 競争に参加することができない者」に該当し,,,300366225,300366225-28,
28,ない者であること。,,,300366225,300366225-29,
29,(2) 令和 01・02・03 年度（平成 31・32・33 年度）の国（中央省庁）の「各府省等に,,,300366225,300366225-30,
30,おける物品の製造・販売等に係る競争契約の参加資格（全省庁統一資格）」のうち、,,,300366225,300366225-31,
31,「役務の提供等」で「Ａ」、「Ｂ」若しくは「Ｃ」の等級に格付けされている者又,,,300366225,300366225-32,
32,は入札日までに同資格を取得することができる者。,,,300366225,300366225-33,
33,(3) 現在、国又は政府関係機関等から補助金交付の停止又は契約に係る指名停止等の,,,300366225,300366225-34,
34,行政処分を受けていないこと。,,,300366225,300366225-35,
35,(4) 石油・天然ガスの探鉱・開発・生産に関する専門的知見及び物理検層データのデ,,,300366225,300366225-36,
36,ジタイズ作業について十分な業務実績を有し、且つ適切な実施体制を有している,,,300366225,300366225-37,
37,こと。,,,300366225,300366225-38,
38,(5) 自ら探鉱・開発・生産などの事業を実施していないこと。,,,300366225,300366225-39,
39,(6) 本業務を遂行するために必要な施設、設備、機器（スキャナやデジタイズソフト,,,300366225,300366225-40,
40,ウェアなど）を有していること。,,,300366225,300366225-41,
41,(7) 本業務の実施に当たり、機構との連絡調整、打合せに適切に対応できること。本,,,300366225,300366225-42,
42,業務を円滑に遂行するために必要な経営基盤を有し、且つ資金等について十分な,,,300366225,300366225-43,
43,管理能力を有していること。,,,300366225,300366225-44,
44,(8) 日本国内ですべての業務を完遂できること。,,,300366225,300366225-45,
45,(9) 入札説明会に参加し、対象データの一覧の配布を受け、秘密保持契約書を提出し,,,300366225,300366225-46,
46,ていること。,,,300366225,300366225-47,
47,3．契約条項を示す場所等,,,300366225,300366225-48,
48,(1) 契約条項を示す場所及び問い合わせ先,,,300366225,300366225-49,
49,〒105-0001,,,300366225,300366225-50,
50,東京都港区虎ノ門二丁目１０番１号 虎ノ門ツインビルディング,資格申請送付先,１００００１東京都港区虎ノ門二丁目１０番１号虎ノ門ツインビルディング,300366225,300366225-51,
51,独立行政法人石油天然ガス・金属鉱物資源機構,質問箇所所属/担当者,独立行政法人石油天然ガス・金属鉱物資源機構,300366225,300366225-52,
52,探査部 海外探査課 入札担当,資格申請送付先部署/担当者名,探査部探査課入札,300366225,300366225-53,
53,Tel: 03-6758-8025 Fax: 03-6758-8055,質問箇所TEL/FAX,03-6758-802503-6758-8055,300366225,300366225-54,
54,E-mail: isobe-wataru＠jogmec.go.jp,,,300366225,300366225-55,
55,(2) 入札説明会の日時及び場所,,,300366225,300366225-56,
56,令和2年3月4日（水）10時00 分,,,300366225,300366225-57,
57,東京都港区虎ノ門二丁目10番1号 虎ノ門ツインビルディング 14階,,,300366225,300366225-58,
58,独立行政法人石油天然ガス・金属鉱物資源機構 14B会議室,,,300366225,300366225-59,
59,＊参加希望者は入札説明会参加申込書を入札説明会前日までに 3.(1)の問い合わ,,,300366225,300366225-60,
60,せ先までお送りください。また、秘密保持誓約書の原本ならびに2.(4)、（5）、（6）,,,300366225,300366225-61,
61,で示された参加資格を確認できる資料を入札説明会出席時にご提出ください。,,,300366225,300366225-62,
62,(3) 入札書の提出及び開札の日時及び場所,,,300366225,300366225-63,
63,令和2年3月26日（木）14時00 分,入札書締切日時;開札日時,令和2年3月26日（木）14時00分;令和2年3月26日（木）14時00分,300366225,300366225-64,
64,〒105-0001,,,300366225,300366225-65,
65,東京都港区虎ノ門二丁目10番1号 虎ノ門ツインビルディング 14階,開札場所,号100001東京都港区虎ノ門二丁目10番1号虎ノ門ツインビルディング14階,300366225,300366225-66,
66,独立行政法人石油天然ガス・金属鉱物資源機 14B会議室,開札場所,独立行政法人石油天然ガス・金属鉱物資源機14B会議室,300366225,300366225-67,
67,4．入札保証金及び契約保証金に関する事項,,,300366225,300366225-68,
68,全額免除,,,300366225,300366225-69,
69,5．その他必要な事項,,,300366225,300366225-70,
70,(1) 入札の無効,,,300366225,300366225-71,
71,競争に参加する資格を有しない者がした入札及び入札の条件に違反した入札は無,,,300366225,300366225-72,
72,効とする。,,,300366225,300366225-73,
73,(2) 契約書作成の要否,,,300366225,300366225-74,
74,要,,,300366225,300366225-75,
75,(3) 落札者の決定方法,,,300366225,300366225-76,
76,予定価格の制限の範囲内で有効な入札を行った者のうち、最も低い価格をもって,,,300366225,300366225-77,
77,入札した者を落札者とする。ただし、落札者となるべき者の入札価格によっては、,,,300366225,300366225-78,
78,その者により当該契約に適合した履行がなされないおそれがあると認められると,,,300366225,300366225-79,
79,き、又はその者と契約することが公正な取引の秩序を乱すこととなるおそれがあ,,,300366225,300366225-80,
80,って著しく不適当であると認められるときは、予定価格の範囲内の価格をもって,,,300366225,300366225-81,
81,入札した他の者のうち、最低の価格をもって入札した者を落札者とすることがあ,,,300366225,300366225-82,
82,る。,,,300366225,300366225-83,
83,(4) 手続きにおける交渉の有無,,,300366225,300366225-84,
84,無,,,300366225,300366225-85,
85,○契約の公表に係る留意事項,,,300366225,300366225-86,
86,独立行政法人が行う契約については、「独立行政法人の事務・事業の見直しの基本方針」,,,300366225,300366225-87,
87,（平成２２年１２月７日閣議決定）において、独立行政法人と一定の関係を有する法人と,,,300366225,300366225-88,
88,契約をする場合には、当該法人への再就職の状況、当該法人との間の取引等の状況につい,,,300366225,300366225-89,
89,て情報を公開するなどの取組を進めるとされているところです。,,,300366225,300366225-90,
90,これに基づき、以下のとおり、機構との関係に係る情報を機構のホームページで公表す,,,300366225,300366225-91,
91,ることとしますので、所要の情報の当方への提供及び情報の公表に同意の上で、応札若し,,,300366225,300366225-92,
92,くは応募又は契約の締結を行っていただくよう御理解と御協力をお願いいたします。,,,300366225,300366225-93,
93,なお、案件への応札若しくは応募又は契約の締結をもって同意されたものとみなさせて,,,300366225,300366225-94,
94,いただきますので、御了知願います。,,,300366225,300366225-95,
95,(1) 公表の対象となる契約先,,,300366225,300366225-96,
96,次のいずれにも該当する契約先,,,300366225,300366225-97,
97,① 機構において役員を経験した者（役員経験者）が再就職していること又は課長,,,300366225,300366225-98,
98,相当職以上の職を経験した者（課長相当職以上経験者）が役員、顧問等として再,,,300366225,300366225-99,
99,就職していること,,,300366225,300366225-100,
100,② 機構との間の取引高が、総売上高又は事業収入の 3 分の 1 以上を占めているこ,,,300366225,300366225-101,
101,と,,,300366225,300366225-102,
102,※ 予定価格が一定の金額を超えない契約や光熱水費の支出に係る契約等は対象外,,,300366225,300366225-103,
103,(2) 公表する情報,,,300366225,300366225-104,
104,上記に該当する契約先について、契約ごとに、物品役務等の名称及び数量、契約,,,300366225,300366225-105,
105,締結日、契約先の名称、契約金額等と併せ、次に掲げる情報を公表します。,,,300366225,300366225-106,
106,① 機構の役員経験者及び課長相当職以上経験者（当機構 OB）の人数、職名及び機,,,300366225,300366225-107,
107,構における最終職名,,,300366225,300366225-108,
108,② 機構との間の取引高,,,300366225,300366225-109,
109,③ 総売上高又は事業収入に占める当機構との間の取引高の割合が、次の区分のいずれかに該当する旨,,,300366225,300366225-110,
110,3分の1以上2分の1未満、2分の1以上3分の2未満又は3分の2以上,,,300366225,300366225-111,
111,④ 一者応札又は一者応募である場合はその旨,,,300366225,300366225-112,
112,(3) 当方に提供していただく情報,,,300366225,300366225-113,
113,① 契約締結日時点で在職している当機構OBに係る情報（人数、現在の職名及び当,,,300366225,300366225-114,
114,機構における最終職名等）,,,300366225,300366225-115,
115,② 直近の事業年度における総売上高又は事業収入及び当機構との間の取引高,,,300366225,300366225-116,
116,(4) 公表日,,,300366225,300366225-117,
117,契約締結日の翌日から起算して原則として72日以内,,,300366225,300366225-118,
118,（4月に締結した契約については原則として93日以内）,,,300366225,300366225-119,
0,新型コロナウィルス感染拡大の影響に伴い、朱字のとおり変更いたします。,,,300366240,300366240-1,
1,（令和2年3月2日）,,,300366240,300366240-2,
2,入 札 公 告,,,300366240,300366240-3,
3,次のとおり一般競争入札に付します。,,,300366240,300366240-4,
4,令和2年2月26日,公告日,令和2年2月26日,300366240,300366240-5,
5,独立行政法人石油天然ガス・金属鉱物資源機構,,,300366240,300366240-6,
6,契約担当役 理事 定光 裕樹,,,300366240,300366240-7,
7,１．競争入札に付する事項,,,300366240,300366240-8,
8,（１）件名 「令和２年度 新聞記事等クリッピング代行業務」,入札件名,令和２年度新聞記事等クリッピング代行業務」,300366240,300366240-9,
9,（２）業務内容 入札説明書による。,,,300366240,300366240-10,
10,（３）契約期間 令和２年４月１日から令和３年３月３１日,調達年度;調達終了日;調達開始日,令和２年;令和３年３月３１日;令和２年４月１日,300366240,300366240-11,
11,（４）入札方法,,,300366240,300366240-12,
12,一般競争入札,,,300366240,300366240-13,
13,入札金額は上記１．（２）の業務における総価を記載すること。なお、落札者の決,,,300366240,300366240-14,
14,定に当たっては、入札書に記載された金額に当該金額の１０％に相当する額を加,,,300366240,300366240-15,
15,算した金額（当該金額に１円未満の端数があるときは、その端数を切り捨てた金,,,300366240,300366240-16,
16,額）をもって落札価格とするので、入札者は消費税及び地方消費税に係る課税事,,,300366240,300366240-17,
17,業者であるか免税事業者であるかを問わず、見積った価格の１１０分の１００に,,,300366240,300366240-18,
18,相当する金額を入札書に記載すること。,,,300366240,300366240-19,
19,２．競争に参加する者に必要な資格に関する事項,,,300366240,300366240-20,
20,下記全ての条件を満たすものとする。,,,300366240,300366240-21,
21,（１）独立行政法人石油天然ガス・金属鉱物資源機構の「競争参加者の資格に関する,,,300366240,300366240-22,
22,公示」の「３ 競争に参加することができない者」に該当しない者であること。,,,300366240,300366240-23,
23,（２）国の競争契約の参加資格（全省庁統一資格）の令和０１・０２・０３年度（平,,,300366240,300366240-24,
24,成３１・３２・３３年度）における物品の製造・販売等に係る一般競争参加者の,,,300366240,300366240-25,
25,うち、「役務の提供等」で「Ｃ」又は「Ｄ」の等級に格付けされている者であるこ,,,300366240,300366240-26,
26,と。,,,300366240,300366240-27,
27,（３）現在、国又は政府関係機関等から補助金交付の停止又は契約に係る指名停止等,,,300366240,300366240-28,
28,の行政処分を受けていないこと。,,,300366240,300366240-29,
29,（４）３．（２）にある入札説明書の交付を受けたもの。,,,300366240,300366240-30,
30,（５）一般競争入札に参加しようとする者は、「一般競争入札参加申請書」及び「資格決定通知書の写し」を令和２年３月１７日（火）１７時までに下記３．（１）の場所に持参もしくは郵送のこと。なお、該当資格を有しない者にのみ、令和２年３月１9日（金）１４時までにメールで通知する。,,,300366240,300366240-31,
31,３．契約条項を示す場所及び入札説明書を交付する場所,,,300366240,300366240-32,
32,（１）契約条項を示す場所及び問い合わせ先,,,300366240,300366240-33,
33,〒105-0001 東京都港区虎ノ門二丁目10番1号 虎ノ門ツインビルディング,質問箇所所属/担当者,〒105-0001東京都港区虎ノ門二丁目10番1号虎ノ門ツインビルディング,300366240,300366240-34,
34,独立行政法人石油天然ガス・金属鉱物資源機構 総務部広報課,,,300366240,300366240-35,
35,E-mail webmaster-jn@jogmec.go.jp Tel 03-6758-8106 Fax 03-6758-8008,質問箇所TEL/FAX,03-6758-810603-6758-8008,300366240,300366240-36,
36,（２）入札説明書の交付,,,300366240,300366240-37,
37,入札参加希望者に、上記３．（１）において令和２年３月１３日（金）１７時までの間の 10:00～17:00（12:30～13:30 を除く）で配布する。または FAX あるいは郵送で交付することも可能とする。,仕様書交付期限,令和2年3月13日（金）17時,300366240,300366240-38,
38,※入札説明書の交付に際しての事前連絡は不要。,,,300366240,300366240-39,
39,（３）入札・開札の日時及び場所,,,300366240,300366240-40,
40,令和２年３月２５日（水）１４時００分,開札日時,令和２年３月２５日（水）１４時００分,300366240,300366240-41,
41,〒105-0001 東京都港区虎ノ門二丁目10番1号 虎ノ門ツインビルディング,開札場所,〒105-0001東京都港区虎ノ門二丁目10番1号虎ノ門ツインビルディング1,300366240,300366240-42,
42,独立行政法人石油天然ガス・金属鉱物資源機構 １３階会議室,,,300366240,300366240-43,
43,４．入札保証金及び契約保証金に関する事項,,,300366240,300366240-44,
44,全額免除,,,300366240,300366240-45,
45,５．その他必要な事項,,,300366240,300366240-46,
46,（１）入札の無効,,,300366240,300366240-47,
47,本公告に示した競争に参加する資格を有しない者がした入札及び入札の条件に,,,300366240,300366240-48,
48,違反した入札は無効とする。,,,300366240,300366240-49,
49,（２）契約書作成の要否,,,300366240,300366240-50,
50,要,,,300366240,300366240-51,
51,（３）落札者の決定方法,,,300366240,300366240-52,
52,有効な入札を行った者のうち、機構が作成した予定価格の制限の範囲内で最も低,,,300366240,300366240-53,
53,い価格をもって入札した者を落札者とする。,,,300366240,300366240-54,
54,（４）入札説明会の有無,,,300366240,300366240-55,
55,無,,,300366240,300366240-56,
56,○ 契約に関する情報の公表について,,,300366240,300366240-57,
57,独立行政法人が行う契約については、「独立行政法人の事務・事業の見直しの基本,,,300366240,300366240-58,
58,方針」（平成２２年１２月７日閣議決定）において、独立行政法人と一定の関係を有,,,300366240,300366240-59,
59,する法人と契約をする場合には、当該法人への再就職の状況、当該法人との間の取引,,,300366240,300366240-60,
60,等の状況について情報を公開するなどの取組を進めるとされているところです。,,,300366240,300366240-61,
61,これに基づき、以下のとおり、当機構との関係に係る情報を当機構のホームページ,,,300366240,300366240-62,
62,で公表することとしますので、所要の情報の当方への提供及び情報の公表に同意の上,,,300366240,300366240-63,
63,で、応札若しくは応募又は契約の締結を行っていただくよう御理解と御協力をお願い,,,300366240,300366240-64,
64,いたします。,,,300366240,300366240-65,
65,なお、案件への応札若しくは応募又は契約の締結をもって同意されたものとみなさ,,,300366240,300366240-66,
66,せていただきますので、ご了知願います。,,,300366240,300366240-67,
67,（１）公表の対象となる契約先,,,300366240,300366240-68,
68,次のいずれにも該当する契約先,,,300366240,300366240-69,
69,① 当機構において役員を経験した者（役員経験者）が再就職していること又は課長,,,300366240,300366240-70,
70,相当職以上の職を経験した者（課長相当職以上経験者）が役員、顧問等として再就,,,300366240,300366240-71,
71,職していること,,,300366240,300366240-72,
72,② 当機構との間の取引高が、総売上高又は事業収入の３分の１以上を占めているこ,,,300366240,300366240-73,
73,と,,,300366240,300366240-74,
74,※ 予定価格が一定の金額を超えない契約や光熱水費の支出に係る契約等は対象外,,,300366240,300366240-75,
75,（２）公表する情報,,,300366240,300366240-76,
76,上記に該当する契約先について、契約ごとに、物品役務等の名称及び数量、契約締,,,300366240,300366240-77,
77,結日、契約先の名称、契約金額等と併せ、次に掲げる情報を公表します。,,,300366240,300366240-78,
78,① 当機構の役員経験者及び課長相当職以上経験者（当機構ＯＢ）の人数、職名及び,,,300366240,300366240-79,
79,当機構における最終職名,,,300366240,300366240-80,
80,② 当機構との間の取引高,,,300366240,300366240-81,
81,③ 総売上高又は事業収入に占める当機構との間の取引高の割合が、次の区分のいずれかに該当する旨,,,300366240,300366240-82,
82,３分の１以上２分の１未満、２分の１以上３分の２未満又は３分の２以上,,,300366240,300366240-83,
83,④ 一者応札又は一者応募である場合はその旨,,,300366240,300366240-84,
84,（３）当方に提供していただく情報,,,300366240,300366240-85,
85,① 契約締結日時点で在職している当機構ＯＢに係る情報（人数、現在の職名及び当,,,300366240,300366240-86,
86,機構における最終職名等）,,,300366240,300366240-87,
87,② 直近の事業年度における総売上高又は事業収入及び当機構との間の取引高,,,300366240,300366240-88,
88,（４）公表日,,,300366240,300366240-89,
89,契約締結日の翌日から起算して原則として７２日以内,,,300366240,300366240-90,
90,（4月に締結した契約については、原則として93日以内）,,,300366240,300366240-91,
0,入 札 公 告,,,300366306,300366306-1,
1,次のとおり一般競争入札に付します。,,,300366306,300366306-2,
2,令和２年２月２７日,公告日,令和２年２月２７日,300366306,300366306-3,
3,独立行政法人石油天然ガス・金属鉱物資源機構,,,300366306,300366306-4,
4,契約担当役 理事 定光 裕樹,,,300366306,300366306-5,
5,１．競争入札に付する事項,,,300366306,300366306-6,
6,（１）件名 ハイヤー供給請負業務契約,入札件名,ハイヤー供給請負業務契約,300366306,300366306-7,
7,（２）内容 ハイヤー供給（詳細は、「ハイヤー供給請負業務契約仕様書」による。）,,,300366306,300366306-8,
8,（３）契約期間 令和２年４月１日～令和３年３月３１日,調達年度;調達終了日;調達開始日,令和２年;令和３年３月３１日;令和２年４月１日,300366306,300366306-9,
9,（４）入札方法,,,300366306,300366306-10,
10,一般競争入札,,,300366306,300366306-11,
11,入札金額は総額を記載すること。なお、落札者の決定に当たっては入札書に記載され,,,300366306,300366306-12,
12,た金額に当該金額の１０パーセントに相当する額を加算した金額（当該金額に１円未,,,300366306,300366306-13,
13,満の端数があるときは、その端数金額を切り捨てた金額）をもって落札価格とするので、,,,300366306,300366306-14,
14,入札者は消費税及び地方消費税に係る課税事業者であるか免税事業者であるかを問わ,,,300366306,300366306-15,
15,ず、見積った価格の１１０分の１００に相当する金額を入札書に記載すること。,,,300366306,300366306-16,
16,２．競争に参加する者に必要な資格に関する事項,,,300366306,300366306-17,
17,下記全ての条件を満たすものとする。,,,300366306,300366306-18,
18,（１）独立行政法人石油天然ガス・金属鉱物資源機構の「競争参加者の資格に関する公示」,,,300366306,300366306-19,
19,の「３競争に参加することができない者」に該当しない者であること。,,,300366306,300366306-20,
20,（２）令和０１・０２・０３年度（平成３１・３２・３３年度）の競争参加資格（全省庁統,,,300366306,300366306-21,
21,一資格）において「役務の提供等」で「Ａ」、「Ｂ」、若しくは「Ｃ」の等級に格付けさ,,,300366306,300366306-22,
22,れた者、又は当該競争参加資格を有していない者で、入札書の提出の日時までに競争参,,,300366306,300366306-23,
23,加資格審査を受け、競争参加資格者名簿に登載された者であること。,,,300366306,300366306-24,
24,（３）現在、国又は政府関係機関等から補助金交付の停止又は契約に係る指名停止等の行政,,,300366306,300366306-25,
25,処分を受けていないこと。,,,300366306,300366306-26,
26,（４）下記３．（１）にて入札説明書の交付を受けた者であること,,,300366306,300366306-27,
27,（５）別添の仕様書に定める資格要件を満たす車及び運転手を有している者であること。,,,300366306,300366306-28,
28,（６）「一般競争入札参加申請書」、「資格審査結果通知書の写し」、「印鑑証明書の原本（発行日から３か月以内のもの）」及び上記（５）について証明できる書類を令和２年３月１１日（水）１７時００分までに下記３．（１）の場所に郵送又は持ち込みにて提出すること。,資格申請締切日時,令和２年３月１１日（水）１７時００分,300366306,300366306-29,
29,３．契約条項を示す場所等,,,300366306,300366306-33,
30,（１）契約条項を示す場所及び問い合わせ先,,,300366306,300366306-34,
31,〒105-0001,,,300366306,300366306-35,
32,東京都港区虎ノ門二丁目１０番１号 虎ノ門ツインビルディング 西棟１７階,資格申請送付先;質問箇所所属/担当者;開札場所,１００００１東京都港区虎ノ門二丁目１０番１号虎ノ門ツインビルディング西棟１７階;１００００１１号虎ノ門ツインビルディング西棟１７階;１号虎ノ門ツインビルディング西棟１７階,300366306,300366306-36,
33,独立行政法人石油天然ガス・金属鉱物資源機構,資格申請送付先部署/担当者名;質問箇所所属/担当者,独立行政法人石油天然ガス・金属鉱物資源機構;独立行政法人石油天然ガス・金属鉱物資源機構,300366306,300366306-38,
34,総務部 総務課 担当：菊池、笹井,,,300366306,300366306-39,
35,Tel 03-6758-8020 Fax 03-6758-8008,質問箇所TEL/FAX,Tel03-6758-8020Fax03-6758-8008,300366306,300366306-40,
36,e-mail:kikuchi-yuki@jogmec.go.jp,,,300366306,300366306-41,
37,（２）入札説明書の交付,,,300366306,300366306-42,
38,上記３．（１）の契約条項を示す場所及び問い合わせ先にて交付する。交付期間は本公告の日から令和２年３月１０日（火）１７時００分までとする。,仕様書交付期限,令和２年３月１０日（火）１７時００分,300366306,300366306-43,
39,なお、入札説明書の交付を希望する者は、交付日の前日１７時００分までに３．（１）,,,300366306,300366306-45,
40,に示すe-mail先に事前に連絡を入れることとする。また、入札説明会は開催しないの,,,300366306,300366306-46,
41,で、入札条件等に関する説明については、入札説明書交付時に随時説明する。,,,300366306,300366306-47,
42,（３）入札書の提出及び開札の日時及び場所,,,300366306,300366306-48,
43,令和２年３月１２日（木）１４時００分,開札日時,令和２年３月１２日（木）１４時００分,300366306,300366306-49,
44,東京都港区虎ノ門二丁目１０番１号 虎ノ門ツインビルディング,開札場所,東京都港区虎ノ門二丁目１０番１号虎ノ門ツインビルディング１,300366306,300366306-50,
45,独立行政法人石油天然ガス・金属鉱物資源機構 １８ＡＢ会議室,,,300366306,300366306-51,
46,４．入札保証金及び契約保証金に関する事項,,,300366306,300366306-52,
47,全額免除,,,300366306,300366306-53,
48,５．その他必要な事項,,,300366306,300366306-54,
49,（１）入札の無効 競争に参加する資格を有しない者がした入札及び入札の条件に違反,,,300366306,300366306-55,
50,した入札は無効とする。,,,300366306,300366306-56,
51,（２）契約書作成の要否 要（ハイヤー供給請負業務契約書（案）のとおり）,,,300366306,300366306-57,
52,（３）落札者の決定方法 予定価格の制限の範囲内で有効な入札を行った者のうち、最も,,,300366306,300366306-58,
53,低い価格をもって入札した者を落札者とする。,,,300366306,300366306-59,
54,（４）本業務に係る契約締結は、当該契約に係る令和２年度予算が成立し、予算示達がな,,,300366306,300366306-60,
55,されることを条件とします。予算状況により変更となる場合がありますので、あらかじ,,,300366306,300366306-61,
56,めご了承ください。,,,300366306,300366306-62,
57,○契約の公表に係る留意事項,,,300366306,300366306-63,
58,独立行政法人が行う契約については、「独立行政法人の事務・事業の見直しの基本方針」,,,300366306,300366306-64,
59,（平成２２年１２月７日閣議決定）において、独立行政法人と一定の関係を有する法人と,,,300366306,300366306-65,
60,契約をする場合には、当該法人への再就職の状況、当該法人との間の取引等の状況につい,,,300366306,300366306-66,
61,て情報を公開するなどの取組を進めるとされているところです。,,,300366306,300366306-67,
62,これに基づき、以下のとおり、当機構との関係に係る情報を当機構のホームページで公,,,300366306,300366306-68,
63,表することとしますので、所要の情報の当方への提供及び情報の公表に同意の上で、応札,,,300366306,300366306-69,
64,若しくは応募又は契約の締結を行っていただくよう御理解と御協力をお願いいたします。,,,300366306,300366306-70,
65,なお、案件への応札若しくは応募又は契約の締結をもって同意されたものとみなさせて,,,300366306,300366306-71,
66,いただきますので、御了知願います。,,,300366306,300366306-72,
67,（１）公表の対象となる契約先,,,300366306,300366306-74,
68,次のいずれにも該当する契約先,,,300366306,300366306-75,
69,① 当機構において役員を経験した者（役員経験者）が再就職していること又は課長,,,300366306,300366306-76,
70,相当職以上の職を経験した者（課長相当職以上経験者）が役員、顧問等として再就,,,300366306,300366306-77,
71,職していること,,,300366306,300366306-78,
72,② 当機構との間の取引高が、総売上高又は事業収入の３分の１以上を占めているこ,,,300366306,300366306-79,
73,と,,,300366306,300366306-80,
74,※ 予定価格が一定の金額を超えない契約や光熱水費の支出に係る契約等は対象外,,,300366306,300366306-81,
75,（２）公表する情報,,,300366306,300366306-82,
76,上記に該当する契約先について、契約ごとに、物品役務等の名称及び数量、契約締結,,,300366306,300366306-83,
77,日、契約先の名称、契約金額等と併せ、次に掲げる情報を公表します。,,,300366306,300366306-84,
78,① 当機構の役員経験者及び課長相当職以上経験者（当機構ＯＢ）の人数、職名及び,,,300366306,300366306-85,
79,当機構における最終職名,,,300366306,300366306-86,
80,② 当機構との間の取引高,,,300366306,300366306-87,
81,③ 総売上高又は事業収入に占める当機構との間の取引高の割合が、次の区分のいず,,,300366306,300366306-88,
82,れかに該当する旨,,,300366306,300366306-89,
83,３分の１以上２分の１未満、２分の１以上３分の２未満又は３分の２以上,,,300366306,300366306-90,
84,④ 一者応札又は一者応募である場合はその旨,,,300366306,300366306-91,
85,（３）当方に提供していただく情報,,,300366306,300366306-92,
86,① 契約締結日時点で在職している当機構ＯＢに係る情報（人数、現在の職名及び当,,,300366306,300366306-93,
87,機構における最終職名等）,,,300366306,300366306-94,
88,② 直近の事業年度における総売上高又は事業収入及び当機構との間の取引高,,,300366306,300366306-95,
89,（４）公表日,,,300366306,300366306-96,
90,契約締結日の翌日から起算して原則として７２日以内（４月に締結した契約につい,,,300366306,300366306-97,
91,ては原則として９３日以内）,,,300366306,300366306-98,
0,入 札 公 告,,,300366498,300366498-1,
1,次のとおり一般競争入札に付します。,,,300366498,300366498-2,
2,令和２年３月１３日,公告日,令和２年３月１３日,300366498,300366498-3,
3,独立行政法人石油天然ガス・金属鉱物資源機構,,,300366498,300366498-4,
4,契約担当役 資源備蓄本部長 岩原 達也,,,300366498,300366498-5,
5,１．競争入札に付する事項,,,300366498,300366498-6,
6,（１）件名,,,300366498,300366498-7,
7,令和２年度 苫小牧東部国家石油備蓄基地における産業廃棄物処理業務,入札件名,令和２年度苫小牧東部国家石油備蓄基地における産業廃棄物処理業務,300366498,300366498-8,
8,（２）実施場所,,,300366498,300366498-9,
9,北海道苫小牧市字静川３０８番,都道府県;需要場所(住所),北海道;北海道苫小牧市字静川３０８番,300366498,300366498-10,
10,苫小牧東部国家石油備蓄基地,施設名,苫小牧東部国家石油備蓄基地,300366498,300366498-11,
11,（３）実施内容,,,300366498,300366498-12,
12,苫小牧東部国家石油備蓄基地における産業廃棄物処理作業を行うものである。また、,施設名,国家石油基地産業,300366498,300366498-13,
13,業務仕様の詳細については下記３．（２）入札説明書による。,,,300366498,300366498-14,
